Gene name	Module
AT1G66170	Lightyellow
AT1G66173	Green
AT1G66180	Grey
AT1G66190	Grey
AT1G66200	Grey
AT1G66210	Magenta
AT1G66220	Cyan
AT1G66230	Turquoise
AT1G66235	Lightcyan
AT1G66240	Greenyellow
AT1G66245	Magenta
AT1G66250	Blue
AT1G66260	Red
AT1G66270	Brown
AT1G66280	Brown
AT1G66290	Tan
AT1G66300	Tan
AT1G66310	Pink
AT1G66320	Pink
AT1G66330	Turquoise
AT1G66340	Red
AT1G66345	Grey
AT1G66350	Magenta
AT1G66360	Tan
AT1G66370	Grey
AT1G66380	Green
AT1G66390	Grey
AT1G66400	Red
AT1G66410	Greenyellow
AT1G66420	Pink
AT1G66430	Purple
AT1G66440	Brown
AT1G66450	Brown
AT1G66460	Black
AT1G66470	Brown
AT1G66480	Green
AT1G66490	Black
AT1G66500	Red
AT1G66510	Yellow
AT1G66520	Royalblue
AT1G66530	Blue
AT1G66534	Lightcyan
AT1G66540	Turquoise
AT1G66550	Darkgreen
AT1G66560	Darkgreen
AT1G66570	Lightgreen
AT1G66580	Greenyellow
AT1G66590	Red
AT1G66600	Green
AT1G66610	Salmon
AT1G66620	Blue
AT1G66630	Tan
AT1G66640	Black
AT1G66650	Yellow
AT1G66660	Yellow
AT1G66670	Turquoise
AT1G66680	Salmon
AT1G66690	Grey
AT1G66700	Green
AT1G66720	Grey
AT1G66725	Red
AT1G66730	Grey
AT1G66740	Yellow
AT1G66750	Grey
AT1G66760	Red
AT1G66770	Tan
AT1G66780	Grey
AT1G66783	Midnightblue
AT1G66790	Black
AT1G66795	Midnightblue
AT1G66800	Brown
AT1G66810	Grey
AT1G66820	Turquoise
AT1G66830	Green
AT1G66840	Turquoise
AT1G66850	Darkgrey
AT1G66852	Tan
AT1G66855	Tan
AT1G66860	Grey
AT1G66870	Tan
AT1G66880	Green
AT1G66890	Turquoise
AT1G66900	Turquoise
AT1G66910	Turquoise
AT1G66920	Green
AT1G66930	Brown
AT1G66940	Purple
AT1G66950	Cyan
AT1G66960	Green
AT1G66970	Turquoise
AT1G66980	Turquoise
AT1G66990	Turquoise
AT1G67000	Green
AT1G67010	Black
AT1G67020	Yellow
AT1G67025	Grey
AT1G67030	Brown
AT1G67035	Blue
AT1G67040	Blue
AT1G67050	Turquoise
AT1G67060	Red
AT1G67070	Lightgreen
AT1G67080	Turquoise
AT1G67090	Turquoise
AT1G67100	Pink
AT1G67105	Grey
AT1G67110	Brown
AT1G67120	Yellow
AT1G67130	Black
AT1G67140	Blue
AT1G67148	Brown
AT1G67150	Brown
AT1G67160	Black
AT1G67170	Yellow
AT1G67180	Blue
AT1G67190	Green
AT1G67195	Turquoise
AT1G67210	Lightyellow
AT1G67220	Black
AT1G67230	Blue
AT1G67250	Greenyellow
AT1G67260	Grey
AT1G67265	Tan
AT1G67270	Salmon
AT1G67280	Turquoise
AT1G67290	Magenta
AT1G67300	Red
AT1G67310	Red
AT1G67320	Blue
AT1G67325	Grey
AT1G67328	Brown
AT1G67330	Brown
AT1G67340	Grey
AT1G67350	Greenyellow
AT1G67360	Grey
AT1G67365	Red
AT1G67370	Grey
AT1G67390	Darkorange
AT1G67400	Purple
AT1G67410	Red
AT1G67420	Grey
AT1G67430	Greenyellow
AT1G67440	Purple
AT1G67450	Pink
AT1G67455	Black
AT1G67460	Grey
AT1G67470	Green
AT1G67480	Turquoise
AT1G67481	Lightyellow
AT1G67490	Yellow
AT1G67500	Green
AT1G67510	Grey
AT1G67520	Green
AT1G67530	Red
AT1G67540	Magenta
AT1G67550	Green
AT1G67560	Red
AT1G67570	Brown
AT1G67580	Red
AT1G67590	Blue
AT1G67600	Salmon
AT1G67610	Midnightblue
AT1G67620	Yellow
AT1G67623	Black
AT1G67630	Blue
AT1G67640	Cyan
AT1G67645	Pink
AT1G67650	Grey
AT1G67660	Purple
AT1G67680	Greenyellow
AT1G67690	Blue
AT1G67700	Turquoise
AT1G67710	Brown
AT1G67720	Grey
AT1G67730	Greenyellow
AT1G67740	Turquoise
AT1G67750	Blue
AT1G67760	Brown
AT1G67770	Salmon
AT1G67775	Tan
AT1G67780	Blue
AT1G67785	Greenyellow
AT1G67790	Grey
AT1G67792	Grey
AT1G67800	Green
AT1G67810	Green
AT1G67820	Pink
AT1G67830	Purple
AT1G67840	Turquoise
AT1G67850	Green
AT1G67855	Red
AT1G67856	Red
AT1G67860	Turquoise
AT1G67865	Turquoise
AT1G67870	Turquoise
AT1G67880	Red
AT1G67890	Green
AT1G67900	Turquoise
AT1G67910	Turquoise
AT1G67920	Red
AT1G67930	Blue
AT1G67940	Green
AT1G67950	Blue
AT1G67960	Red
AT1G67970	Red
AT1G67980	Green
AT1G67990	Black
AT1G68000	Green
AT1G68010	Turquoise
AT1G68020	Grey
AT1G68030	Grey
AT1G68040	Brown
AT1G68050	Grey
AT1G68060	Blue
AT1G68070	Grey
AT1G68080	Blue
AT1G68090	Magenta
AT1G68100	Green
AT1G68110	Magenta
AT1G68120	Blue
AT1G68130	Grey
AT1G68140	Lightgreen
AT1G68150	Brown
AT1G68160	Tan
AT1G68170	Tan
AT1G68180	Grey
AT1G68185	Blue
AT1G68190	Turquoise
AT1G68200	Pink
AT1G68210	Tan
AT1G68220	Grey
AT1G68230	Grey
AT1G68238	Grey
AT1G68240	Darkred
AT1G68250	Darkred
AT1G68260	Blue
AT1G68270	Magenta
AT1G68280	Grey
AT1G68290	Lightgreen
AT1G68300	Red
AT1G68310	Yellow
AT1G68320	Magenta
AT1G68330	Grey
AT1G68340	Red
AT1G68350	Grey
AT1G68360	Grey
AT1G68370	Green
AT1G68380	Pink
AT1G68390	Black
AT1G68400	Blue
AT1G68410	Red
AT1G68430	Blue
AT1G68440	Red
AT1G68450	Brown
AT1G68460	Black
AT1G68470	Tan
AT1G68480	Magenta
AT1G68490	Grey
AT1G68500	Grey
AT1G68510	Pink
AT1G68520	Turquoise
AT1G68526	Grey60
AT1G68530	Turquoise
AT1G68540	Black
AT1G68550	Yellow
AT1G68552	Yellow
AT1G68560	Purple
AT1G68568	Turquoise
AT1G68570	Turquoise
AT1G68580	Red
AT1G68585	Turquoise
AT1G68590	Turquoise
AT1G68600	Turquoise
AT1G68610	Magenta
AT1G68620	Lightgreen
AT1G68630	Black
AT1G68640	Blue
AT1G68650	Salmon
AT1G68660	Turquoise
AT1G68670	Red
AT1G68680	Greenyellow
AT1G68690	Red
AT1G68700	Salmon
AT1G68710	Cyan
AT1G68720	Blue
AT1G68725	Pink
AT1G68730	Purple
AT1G68735	Pink
AT1G68740	Grey
AT1G68750	Lightcyan
AT1G68760	Grey
AT1G68765	Green
AT1G68770	Grey
AT1G68780	Purple
AT1G68790	Blue
AT1G68795	Brown
AT1G68800	Tan
AT1G68810	Blue
AT1G68820	Lightgreen
AT1G68825	Magenta
AT1G68830	Turquoise
AT1G68840	Green
AT1G68845	Brown
AT1G68850	Brown
AT1G68862	Grey
AT1G68870	Blue
AT1G68872	Grey
AT1G68875	Black
AT1G68880	Brown
AT1G68890	Purple
AT1G68905	Tan
AT1G68907	Tan
AT1G68910	Grey
AT1G68920	Grey
AT1G68930	Yellow
AT1G68935	Turquoise
AT1G68940	Turquoise
AT1G68945	Grey
AT1G68960	Black
AT1G68980	Yellow
AT1G68990	Yellow
AT1G69010	Grey
AT1G69020	Grey
AT1G69030	Grey
AT1G69040	Blue
AT1G69050	Magenta
AT1G69060	Red
AT1G69070	Yellow
AT1G69080	Grey
AT1G69090	Darkorange
AT1G69100	Cyan
AT1G69120	Darkgrey
AT1G69140	Grey
AT1G69150	Brown
AT1G69160	Turquoise
AT1G69170	Grey
AT1G69180	Darkgrey
AT1G69190	Darkorange
AT1G69200	Royalblue
AT1G69210	Yellow
AT1G69220	Grey
AT1G69230	Grey
AT1G69240	Brown
AT1G69250	Yellow
AT1G69252	Turquoise
AT1G69260	Red
AT1G69270	Red
AT1G69280	Grey
AT1G69290	Yellow
AT1G69295	Tan
AT1G69310	Lightgreen
AT1G69320	Purple
AT1G69325	Grey
AT1G69330	Blue
AT1G69340	Green
AT1G69350	Yellow
AT1G69360	Red
AT1G69370	Grey
AT1G69380	Yellow
AT1G69390	Turquoise
AT1G69400	Blue
AT1G69410	Red
AT1G69420	Blue
AT1G69430	Tan
AT1G69440	Grey
AT1G69450	Green
AT1G69460	Greenyellow
AT1G69470	Grey60
AT1G69480	Red
AT1G69485	Grey
AT1G69490	Red
AT1G69500	Lightyellow
AT1G69510	Grey
AT1G69520	Pink
AT1G69523	Turquoise
AT1G69526	Purple
AT1G69530	Turquoise
AT1G69540	Lightcyan
AT1G69543	Green
AT1G69550	Turquoise
AT1G69560	Black
AT1G69570	Grey
AT1G69572	Grey
AT1G69580	Grey
AT1G69587	Grey
AT1G69588	Blue
AT1G69600	Black
AT1G69610	Red
AT1G69620	Greenyellow
AT1G69630	Black
AT1G69640	Green
AT1G69650	Black
AT1G69660	Black
AT1G69670	Grey
AT1G69680	Grey
AT1G69690	Purple
AT1G69700	Blue
AT1G69710	Lightcyan
AT1G69720	Darkgreen
AT1G69730	Green
AT1G69740	Turquoise
AT1G69750	Salmon
AT1G69760	Grey
AT1G69770	Blue
AT1G69780	Blue
AT1G69790	Red
AT1G69795	Salmon
AT1G69800	Turquoise
AT1G69810	Brown
AT1G69818	Salmon
AT1G69820	Darkorange
AT1G69825	Tan
AT1G69828	Tan
AT1G69830	Purple
AT1G69840	Red
AT1G69850	Grey
AT1G69860	Pink
AT1G69870	Red
AT1G69880	Lightgreen
AT1G69890	Red
AT1G69900	Tan
AT1G69910	Grey
AT1G69920	Green
AT1G69930	Red
AT1G69935	Turquoise
AT1G69940	Magenta
AT1G69960	Green
AT1G69970	Turquoise
AT1G69980	Grey
AT1G69990	Lightyellow
AT1G70000	Grey
AT1G70020	Black
AT1G70030	Cyan
AT1G70040	Pink
AT1G70060	Grey
AT1G70070	Purple
AT1G70080	Brown
AT1G70090	Grey
AT1G70100	Turquoise
AT1G70110	Black
AT1G70120	Black
AT1G70130	Grey
AT1G70140	Red
AT1G70150	Grey
AT1G70160	Turquoise
AT1G70170	Brown
AT1G70180	Grey
AT1G70185	Grey
AT1G70190	Yellow
AT1G70200	Purple
AT1G70209	Grey
AT1G70210	Blue
AT1G70220	Lightyellow
AT1G70230	Grey
AT1G70250	Turquoise
AT1G70260	Grey
AT1G70270	Purple
AT1G70280	Purple
AT1G70290	Red
AT1G70300	Lightgreen
AT1G70310	Greenyellow
AT1G70320	Grey
AT1G70330	Brown
AT1G70340	Blue
AT1G70350	Yellow
AT1G70360	Grey
AT1G70370	Blue
AT1G70380	Pink
AT1G70390	Tan
AT1G70400	Black
AT1G70410	Turquoise
AT1G70420	Grey
AT1G70430	Purple
AT1G70440	Salmon
AT1G70450	Brown
AT1G70460	Brown
AT1G70470	Blue
AT1G70480	Grey
AT1G70490	Greenyellow
AT1G70500	Cyan
AT1G70505	Turquoise
AT1G70510	Grey
AT1G70518	Red
AT1G70520	Green
AT1G70530	Green
AT1G70540	Magenta
AT1G70550	Blue
AT1G70560	Blue
AT1G70570	Grey
AT1G70580	Turquoise
AT1G70581	Red
AT1G70590	Red
AT1G70600	Greenyellow
AT1G70610	Turquoise
AT1G70620	Turquoise
AT1G70630	Lightgreen
AT1G70640	Red
AT1G70650	Grey
AT1G70660	Grey
AT1G70670	Grey
AT1G70680	Lightgreen
AT1G70690	Red
AT1G70700	Red
AT1G70710	Blue
AT1G70720	Magenta
AT1G70730	Turquoise
AT1G70740	Red
AT1G70750	Green
AT1G70760	Turquoise
AT1G70770	Greenyellow
AT1G70780	Red
AT1G70782	Red
AT1G70790	Magenta
AT1G70800	Red
AT1G70810	Red
AT1G70820	Turquoise
AT1G70830	Grey
AT1G70840	Darkred
AT1G70850	Brown
AT1G70860	Brown
AT1G70880	Brown
AT1G70885	Pink
AT1G70890	Turquoise
AT1G70895	Blue
AT1G70900	Turquoise
AT1G70910	Grey
AT1G70920	Grey
AT1G70940	Turquoise
AT1G70950	Brown
AT1G70960	Pink
AT1G70970	Tan
AT1G70980	Red
AT1G70985	Tan
AT1G70990	Tan
AT1G71000	Grey
AT1G71002	Grey
AT1G71010	Brown
AT1G71015	Grey
AT1G71020	Blue
AT1G71030	Grey
AT1G71040	Green
AT1G71050	Grey
AT1G71060	Yellow
AT1G71070	Brown
AT1G71080	Red
AT1G71090	Turquoise
AT1G71100	Green
AT1G71110	Grey
AT1G71120	Pink
AT1G71130	Grey
AT1G71140	Green
AT1G71150	Black
AT1G71160	Black
AT1G71170	Black
AT1G71180	Blue
AT1G71190	Green
AT1G71200	Midnightblue
AT1G71210	Yellow
AT1G71220	Yellow
AT1G71230	Pink
AT1G71240	Grey
AT1G71250	Pink
AT1G71260	Royalblue
AT1G71270	Blue
AT1G71280	Black
AT1G71290	Tan
AT1G71300	Black
AT1G71310	Yellow
AT1G71320	Pink
AT1G71330	Salmon
AT1G71340	Turquoise
AT1G71350	Yellow
AT1G71360	Grey
AT1G71370	Darkgrey
AT1G71380	Salmon
AT1G71390	Darkgreen
AT1G71400	Brown
AT1G71410	Brown
AT1G71420	Royalblue
AT1G71430	Yellow
AT1G71440	Blue
AT1G71450	Tan
AT1G71460	Royalblue
AT1G71470	Salmon
AT1G71480	Turquoise
AT1G71490	Grey
AT1G71500	Turquoise
AT1G71520	Lightgreen
AT1G71528	Yellow
AT1G71530	Yellow
AT1G71680	Lightcyan
AT1G71690	Tan
AT1G71691	Tan
AT1G71692	Brown
AT1G71695	Turquoise
AT1G71696	Grey
AT1G71697	Red
AT1G71700	Red
AT1G71710	Turquoise
AT1G71720	Purple
AT1G71730	Greenyellow
AT1G71740	Brown
AT1G71750	Yellow
AT1G71760	Blue
AT1G71770	Salmon
AT1G71780	Greenyellow
AT1G71790	Blue
AT1G71800	Grey
AT1G71810	Turquoise
AT1G71820	Green
AT1G71828	Magenta
AT1G71830	Blue
AT1G71840	Yellow
AT1G71850	Yellow
AT1G71860	Grey
AT1G71865	Grey
AT1G71866	Black
AT1G71870	Salmon
AT1G71880	Green
AT1G71890	Salmon
AT1G71900	Yellow
AT1G71910	Red
AT1G71920	Blue
AT1G71930	Grey
AT1G71940	Brown
AT1G71950	Grey
AT1G71960	Red
AT1G71970	Tan
AT1G71980	Turquoise
AT1G71990	Blue
AT1G72000	Tan
AT1G72010	Turquoise
AT1G72020	Greenyellow
AT1G72030	Turquoise
AT1G72040	Royalblue
AT1G72050	Yellow
AT1G72060	Green
AT1G72070	Green
AT1G72080	Tan
AT1G72090	Yellow
AT1G72100	Darkred
AT1G72110	Salmon
AT1G72120	Red
AT1G72125	Brown
AT1G72130	Grey
AT1G72131	Grey
AT1G72140	Brown
AT1G72150	Turquoise
AT1G72160	Pink
AT1G72170	Greenyellow
AT1G72175	Grey
AT1G72180	Turquoise
AT1G72190	Turquoise
AT1G72200	Brown
AT1G72210	Grey
AT1G72220	Pink
AT1G72230	Grey
AT1G72240	Grey
AT1G72250	Blue
AT1G72260	Salmon
AT1G72270	Blue
AT1G72280	Black
AT1G72290	Cyan
AT1G72300	Brown
AT1G72310	Blue
AT1G72320	Yellow
AT1G72330	Magenta
AT1G72340	Grey
AT1G72360	Brown
AT1G72370	Greenyellow
AT1G72390	Grey
AT1G72410	Blue
AT1G72416	Turquoise
AT1G72420	Yellow
AT1G72430	Turquoise
AT1G72440	Yellow
AT1G72450	Red
AT1G72460	Magenta
AT1G72470	Grey
AT1G72480	Blue
AT1G72490	Brown
AT1G72500	Grey
AT1G72510	Grey
AT1G72520	Red
AT1G72530	Salmon
AT1G72540	Green
AT1G72550	Yellow
AT1G72560	Yellow
AT1G72570	Darkred
AT1G72580	Pink
AT1G72590	Darkturquoise
AT1G72600	Turquoise
AT1G72610	Turquoise
AT1G72620	Lightcyan
AT1G72630	Grey
AT1G72640	Turquoise
AT1G72645	Turquoise
AT1G72650	Grey
AT1G72660	Grey
AT1G72670	Blue
AT1G72680	Lightgreen
AT1G72690	Tan
AT1G72700	Green
AT1G72710	Grey
AT1G72720	Black
AT1G72730	Blue
AT1G72740	Grey
AT1G72750	Greenyellow
AT1G72760	Red
AT1G72770	Red
AT1G72790	Grey
AT1G72800	Red
AT1G72810	Blue
AT1G72820	Grey
AT1G72830	Green
AT1G72840	Brown
AT1G72850	Grey
AT1G72852	Grey
AT1G72855	Grey
AT1G72860	Brown
AT1G72870	Brown
AT1G72880	Grey
AT1G72890	Green
AT1G72900	Red
AT1G72910	Green
AT1G72920	Red
AT1G72930	Turquoise
AT1G72940	Red
AT1G72950	Red
AT1G72960	Lightcyan
AT1G72970	Blue
AT1G72980	Black
AT1G72990	Pink
AT1G73000	Lightgreen
AT1G73010	Grey
AT1G73020	Blue
AT1G73030	Red
AT1G73040	Red
AT1G73050	Lightyellow
AT1G73060	Turquoise
AT1G73066	Salmon
AT1G73080	Tan
AT1G73090	Purple
AT1G73100	Blue
AT1G73110	Turquoise
AT1G73120	Grey
AT1G73130	Grey
AT1G73140	Grey
AT1G73150	Cyan
AT1G73160	Brown
AT1G73165	Brown
AT1G73170	Turquoise
AT1G73175	Yellow
AT1G73177	Yellow
AT1G73180	Yellow
AT1G73190	Darkred
AT1G73200	Red
AT1G73210	Salmon
AT1G73220	Salmon
AT1G73230	Greenyellow
AT1G73240	Yellow
AT1G73250	Brown
AT1G73260	Lightgreen
AT1G73270	Brown
AT1G73280	Brown
AT1G73290	Brown
AT1G73300	Brown
AT1G73310	Grey
AT1G73320	Royalblue
AT1G73325	Skyblue
AT1G73330	Brown
AT1G73340	Brown
AT1G73350	Grey
AT1G73360	Blue
AT1G73370	Blue
AT1G73380	Grey
AT1G73390	Grey
AT1G73400	Grey
AT1G73410	Brown
AT1G73430	Yellow
AT1G73440	Grey
AT1G73445	Grey
AT1G73450	Blue
AT1G73460	Blue
AT1G73470	Turquoise
AT1G73480	Red
AT1G73490	Yellow
AT1G73500	Red
AT1G73510	Grey
AT1G73530	Turquoise
AT1G73540	Red
AT1G73550	Tan
AT1G73560	Tan
AT1G73570	Blue
AT1G73580	Brown
AT1G73590	Blue
AT1G73600	Turquoise
AT1G73602	Turquoise
AT1G73603	Salmon
AT1G73607	Darkorange
AT1G73610	Darkorange
AT1G73620	Blue
AT1G73630	Grey
AT1G73640	Pink
AT1G73650	Turquoise
AT1G73655	Turquoise
AT1G73660	Turquoise
AT1G73670	Green
AT1G73680	Pink
AT1G73687	Grey
AT1G73690	Yellow
AT1G73700	Black
AT1G73710	Royalblue
AT1G73720	Blue
AT1G73730	Red
AT1G73740	Red
AT1G73750	Turquoise
AT1G73760	Turquoise
AT1G73770	Yellow
AT1G73780	Brown
AT1G73790	Grey
AT1G73805	Green
AT1G73810	Green
AT1G73820	Salmon
AT1G73830	Turquoise
AT1G73840	Grey
AT1G73850	Grey
AT1G73860	Pink
AT1G73870	Grey
AT1G73875	Yellow
AT1G73880	Grey
AT1G73885	Turquoise
AT1G73890	Lightyellow
AT1G73910	Grey
AT1G73920	Red
AT1G73930	Blue
AT1G73940	Yellow
AT1G73950	Grey
AT1G73960	Grey
AT1G73965	Brown
AT1G73970	Grey
AT1G73980	Red
AT1G73990	Turquoise
AT1G74000	Magenta
AT1G74010	Lightgreen
AT1G74020	Grey
AT1G74030	Blue
AT1G74040	Purple
AT1G74050	Greenyellow
AT1G74055	Blue
AT1G74060	Greenyellow
AT1G74070	Turquoise
AT1G74080	Green
AT1G74088	Grey
AT1G74090	Turquoise
AT1G74100	Red
AT1G74110	Brown
AT1G74120	Grey
AT1G74130	Black
AT1G74140	Darkgreen
AT1G74150	Lightyellow
AT1G74160	Blue
AT1G74170	Turquoise
AT1G74180	Grey
AT1G74190	Tan
AT1G74200	Green
AT1G74205	Tan
AT1G74210	Tan
AT1G74220	Magenta
AT1G74230	Greenyellow
AT1G74240	Yellow
AT1G74250	Green
AT1G74260	Yellow
AT1G74270	Greenyellow
AT1G74280	Brown
AT1G74290	Green
AT1G74300	Green
AT1G74310	Grey
AT1G74320	Turquoise
AT1G74330	Red
AT1G74340	Grey
AT1G74350	Green
AT1G74360	Green
AT1G74370	Turquoise
AT1G74380	Brown
AT1G74390	Blue
AT1G74400	Yellow
AT1G74410	Red
AT1G74420	Salmon
AT1G74430	Cyan
AT1G74440	Red
AT1G74450	Red
AT1G74453	Yellow
AT1G74456	Grey
AT1G74458	Brown
AT1G74460	Brown
AT1G74470	Turquoise
AT1G74480	Cyan
AT1G74490	Cyan
AT1G74500	Brown
AT1G74510	Grey
AT1G74520	Turquoise
AT1G74530	Black
AT1G74540	Black
AT1G74545	Black
AT1G74550	Black
AT1G74560	Yellow
AT1G74580	Blue
AT1G74590	Green
AT1G74600	Yellow
AT1G74630	Royalblue
AT1G74640	Turquoise
AT1G74650	Grey
AT1G74660	Pink
AT1G74670	Turquoise
AT1G74680	Green
AT1G74690	Blue
AT1G74700	Yellow
AT1G74710	Green
AT1G74720	Blue
AT1G74730	Turquoise
AT1G74740	Red
AT1G74750	Green
AT1G74770	Brown
AT1G74780	Magenta
AT1G74790	Grey
AT1G74800	Blue
AT1G74810	Grey
AT1G74820	Magenta
AT1G74830	Brown
AT1G74840	Grey
AT1G74850	Purple
AT1G74860	Lightgreen
AT1G74870	Lightyellow
AT1G74875	Turquoise
AT1G74880	Turquoise
AT1G74890	Blue
AT1G74900	Blue
AT1G74910	Turquoise
AT1G74920	Turquoise
AT1G74929	Grey
AT1G74930	Red
AT1G74940	Turquoise
AT1G74950	Red
AT1G74960	Turquoise
AT1G74970	Turquoise
AT1G74990	Darkgrey
AT1G75000	Red
AT1G75010	Purple
AT1G75020	Red
AT1G75030	Black
AT1G75040	Green
AT1G75050	Black
AT1G75060	Blue
AT1G75080	Grey
AT1G75090	Blue
AT1G75100	Turquoise
AT1G75110	Salmon
AT1G75120	Pink
AT1G75130	Grey
AT1G75140	Blue
AT1G75150	Blue
AT1G75160	Magenta
AT1G75163	Grey
AT1G75166	Grey
AT1G75170	Tan
AT1G75180	Blue
AT1G75190	Purple
AT1G75200	Yellow
AT1G75210	Turquoise
AT1G75220	Red
AT1G75230	Black
AT1G75240	Blue
AT1G75250	Pink
AT1G75260	Grey
AT1G75261	Grey
AT1G75270	Tan
AT1G75280	Turquoise
AT1G75290	Magenta
AT1G75295	Magenta
AT1G75300	Magenta
AT1G75310	Blue
AT1G75330	Greenyellow
AT1G75335	Yellow
AT1G75340	Grey
AT1G75350	Turquoise
AT1G75360	Purple
AT1G75370	Turquoise
AT1G75380	Turquoise
AT1G75388	Tan
AT1G75390	Tan
AT1G75394	Magenta
AT1G75400	Lightgreen
AT1G75410	Grey
AT1G75420	Grey
AT1G75430	Salmon
AT1G75440	Grey
AT1G75450	Red
AT1G75460	Turquoise
AT1G75470	Grey60
AT1G75480	Darkturquoise
AT1G75490	Red
AT1G75500	Turquoise
AT1G75510	Grey
AT1G75520	Cyan
AT1G75530	Black
AT1G75540	Brown
AT1G75550	Blue
AT1G75560	Greenyellow
AT1G75580	Salmon
AT1G75590	Grey
AT1G75600	Tan
AT1G75610	Tan
AT1G75620	Cyan
AT1G75630	Greenyellow
AT1G75640	Blue
AT1G75660	Grey
AT1G75670	Yellow
AT1G75680	Blue
AT1G75690	Turquoise
AT1G75700	Grey
AT1G75710	Blue
AT1G75717	Brown
AT1G75720	Grey
AT1G75730	Grey
AT1G75750	Grey
AT1G75760	Grey
AT1G75770	Turquoise
AT1G75780	Blue
AT1G75790	Black
AT1G75800	Turquoise
AT1G75810	Red
AT1G75820	Turquoise
AT1G75830	Darkred
AT1G75840	Blue
AT1G75850	Green
AT1G75860	Red
AT1G75870	Magenta
AT1G75880	Magenta
AT1G75890	Steelblue
AT1G75891	Grey
AT1G75900	Purple
AT1G75910	Darkgrey
AT1G75920	Darkgrey
AT1G75930	Darkgrey
AT1G75940	Darkgrey
AT1G75950	Greenyellow
AT1G75960	Turquoise
AT1G75980	Yellow
AT1G75990	Yellow
AT1G76010	Greenyellow
AT1G76020	Turquoise
AT1G76030	Turquoise
AT1G76040	Green
AT1G76050	Purple
AT1G76060	Grey
AT1G76062	Grey
AT1G76065	Grey
AT1G76070	Red
AT1G76080	Turquoise
AT1G76090	Grey
AT1G76100	Turquoise
AT1G76110	Turquoise
AT1G76120	Yellow
AT1G76130	Red
AT1G76135	Grey
AT1G76140	Grey
AT1G76150	Red
AT1G76160	Grey
AT1G76170	Grey
AT1G76180	Turquoise
AT1G76185	Red
AT1G76190	Turquoise
AT1G76200	Greenyellow
AT1G76210	Brown
AT1G76220	Brown
AT1G76230	Grey
AT1G76240	Brown
AT1G76250	Tan
AT1G76260	Blue
AT1G76270	Salmon
AT1G76280	Royalblue
AT1G76290	Tan
AT1G76300	Yellow
AT1G76310	Blue
AT1G76320	Cyan
AT1G76340	Tan
AT1G76350	Grey
AT1G76360	Green
AT1G76370	Magenta
AT1G76380	Grey
AT1G76390	Red
AT1G76400	Yellow
AT1G76405	Purple
AT1G76410	Black
AT1G76420	Blue
AT1G76430	Brown
AT1G76440	Cyan
AT1G76450	Turquoise
AT1G76460	Grey
AT1G76470	Black
AT1G76480	Grey
AT1G76490	Turquoise
AT1G76500	Pink
AT1G76510	Salmon
AT1G76520	Green
AT1G76530	Turquoise
AT1G76540	Blue
AT1G76550	Blue
AT1G76560	Green
AT1G76570	Turquoise
AT1G76580	Green
AT1G76590	Red
AT1G76600	Red
AT1G76610	Grey
AT1G76620	Blue
AT1G76630	Blue
AT1G76640	Grey
AT1G76650	Red
AT1G76660	Grey
AT1G76670	Grey
AT1G76680	Green
AT1G76690	Brown
AT1G76700	Red
AT1G76705	Red
AT1G76710	Black
AT1G76720	Grey
AT1G76730	Turquoise
AT1G76740	Blue
AT1G76750	Cyan
AT1G76760	Grey
AT1G76770	Grey
AT1G76780	Grey
AT1G76790	Grey
AT1G76800	Grey
AT1G76810	Greenyellow
AT1G76820	Grey
AT1G76830	Salmon
AT1G76850	Grey
AT1G76860	Greenyellow
AT1G76870	Blue
AT1G76878	Blue
AT1G76880	Blue
AT1G76890	Grey
AT1G76892	Grey
AT1G76900	Green
AT1G76911	Brown
AT1G76920	Red
AT1G76930	Green
AT1G76940	Red
AT1G76950	Blue
AT1G76952	Brown
AT1G76954	Grey
AT1G76955	Skyblue
AT1G76960	Green
AT1G76965	Magenta
AT1G76970	Green
AT1G76980	Green
AT1G76990	Grey
AT1G76994	Skyblue
AT1G77000	Grey
AT1G77010	Yellow
AT1G77020	Grey
AT1G77030	Yellow
AT1G77060	Turquoise
AT1G77080	Grey
AT1G77090	Turquoise
AT1G77093	Tan
AT1G77100	Pink
AT1G77110	Purple
AT1G77120	Green
AT1G77122	Purple
AT1G77130	Brown
AT1G77131	Blue
AT1G77138	Blue
AT1G77140	Grey
AT1G77145	Green
AT1G77150	Grey60
AT1G77160	Green
AT1G77170	Yellow
AT1G77180	Grey
AT1G77200	Blue
AT1G77210	Grey
AT1G77220	Red
AT1G77230	Yellow
AT1G77235	Grey
AT1G77240	Yellow
AT1G77250	Blue
AT1G77260	Grey
AT1G77270	Blue
AT1G77280	Grey
AT1G77290	Red
AT1G77300	Grey
AT1G77310	Yellow
AT1G77320	Yellow
AT1G77330	Brown
AT1G77340	Grey
AT1G77350	Yellow
AT1G77360	Yellow
AT1G77370	Red
AT1G77380	Grey
AT1G77390	Grey
AT1G77400	Purple
AT1G77405	Yellow
AT1G77410	Lightyellow
AT1G77420	Red
AT1G77440	Greenyellow
AT1G77450	Red
AT1G77460	Blue
AT1G77470	Yellow
AT1G77480	Grey
AT1G77490	Turquoise
AT1G77500	Red
AT1G77510	Yellow
AT1G77520	Tan
AT1G77525	Tan
AT1G77530	Brown
AT1G77540	Salmon
AT1G77550	Yellow
AT1G77570	Yellow
AT1G77580	Blue
AT1G77590	Blue
